,Short_Name,Full_Name,geometry
7794,B99061e3,ALLOCATION OF PLACE OF BIRTH: Total: Not allocated: Total population -- (Estimate),
7795,B99061m3,ALLOCATION OF PLACE OF BIRTH: Total: Not allocated: Total population -- (Margin of Error),
7796,B99071e1,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Estimate),
7797,B99071m1,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Margin of Error),
7798,B99071e2,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Allocated: Population 1 year and over -- (Estimate),
7799,B99071m2,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Allocated: Population 1 year and over -- (Margin of Error),
7800,B99071e3,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Not allocated: Population 1 year and over -- (Estimate),
7801,B99071m3,ALLOCATION OF MOBILITY STATUS FOR THE POPULATION 1 YEAR AND OVER: Total: Not allocated: Population 1 year and over -- (Margin of Error),
7802,B99072e1,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Estimate),
7803,B99072m1,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Total: Population 1 year and over -- (Margin of Error),
7804,B99072e2,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Population 1 year and over -- (Estimate),
7805,B99072m2,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Different house: Population 1 year and over -- (Margin of Error),
7806,B99072e3,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Population 1 year and over -- (Estimate),
7807,B99072m3,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Population 1 year and over -- (Margin of Error),
7808,B99072e4,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: One or more but not all geographic parts allocated: Population 1 year and over -- (Estimate),
7809,B99072m4,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: One or more but not all geographic parts allocated: Population 1 year and over -- (Margin of Error),
7810,B99072e5,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: All geographic parts allocated: Population 1 year and over -- (Estimate),
7811,B99072m5,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: All geographic parts allocated: Population 1 year and over -- (Margin of Error),
7812,B99072e6,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Not allocated: Population 1 year and over -- (Estimate),
7813,B99072m6,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Not allocated: Population 1 year and over -- (Margin of Error),
7814,B99072e7,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Same house: Population 1 year and over -- (Estimate),
7815,B99072m7,ALLOCATION OF RESIDENCE 1 YEAR AGO FOR THE POPULATION 1 YEAR AND OVER: Allocated: Same house: Population 1 year and over -- (Margin of Error),
7816,B99080e1,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Workers 16 years and over -- (Estimate),
7817,B99080m1,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Workers 16 years and over -- (Margin of Error),
7818,B99080e2,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Allocated: Workers 16 years and over -- (Estimate),
7819,B99080m2,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Allocated: Workers 16 years and over -- (Margin of Error),
7820,B99080e3,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Not allocated: Workers 16 years and over -- (Estimate),
7821,B99080m3,ALLOCATION OF MEANS OF TRANSPORTATION TO WORK: Total: Not allocated: Workers 16 years and over -- (Margin of Error),
7822,B99081e1,ALLOCATION OF PLACE OF WORK: Total: Workers 16 years and over -- (Estimate),
7823,B99081m1,ALLOCATION OF PLACE OF WORK: Total: Workers 16 years and over -- (Margin of Error),
7824,B99081e2,ALLOCATION OF PLACE OF WORK: Allocated: Workers 16 years and over -- (Estimate),
7825,B99081m2,ALLOCATION OF PLACE OF WORK: Allocated: Workers 16 years and over -- (Margin of Error),
7826,B99081e3,ALLOCATION OF PLACE OF WORK: Allocated: One or more but not all geographic parts allocated: Workers 16 years and over -- (Estimate),
7827,B99081m3,ALLOCATION OF PLACE OF WORK: Allocated: One or more but not all geographic parts allocated: Workers 16 years and over -- (Margin of Error),
7828,B99081e4,ALLOCATION OF PLACE OF WORK: Allocated: All geographic parts allocated: Workers 16 years and over -- (Estimate),
7829,B99081m4,ALLOCATION OF PLACE OF WORK: Allocated: All geographic parts allocated: Workers 16 years and over -- (Margin of Error),
7830,B99081e5,ALLOCATION OF PLACE OF WORK: Allocated: Not allocated: Workers 16 years and over -- (Estimate),
7831,B99081m5,ALLOCATION OF PLACE OF WORK: Allocated: Not allocated: Workers 16 years and over -- (Margin of Error),
7832,B99082e1,ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Total: Workers 16 years and over -- (Estimate),
7833,B99082m1,ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Total: Workers 16 years and over -- (Margin of Error),
7834,B99082e2,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Workers 16 years and over -- (Estimate)",
7835,B99082m2,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Workers 16 years and over -- (Margin of Error)",
7836,B99082e3,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Allocated: Workers 16 years and over -- (Estimate)",
7837,B99082m3,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Allocated: Workers 16 years and over -- (Margin of Error)",
7838,B99082e4,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Not allocated: Workers 16 years and over -- (Estimate)",
7839,B99082m4,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Not allocated: Workers 16 years and over -- (Margin of Error)",
7840,B99082e5,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Other means (including those who worked from home): Workers 16 years and over -- (Estimate)",
7841,B99082m5,"ALLOCATION OF PRIVATE VEHICLE OCCUPANCY: Car, truck, or van: Other means (including those who worked from home): Workers 16 years and over -- (Margin of Error)",
7842,B99083e1,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Total: Workers 16 years and over -- (Estimate),
7843,B99083m1,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Total: Workers 16 years and over -- (Margin of Error),
7844,B99083e2,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Workers 16 years and over -- (Estimate),
7845,B99083m2,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Workers 16 years and over -- (Margin of Error),
7846,B99083e3,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Allocated: Workers 16 years and over -- (Estimate),
7847,B99083m3,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Allocated: Workers 16 years and over -- (Margin of Error),
7848,B99083e4,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Not allocated: Workers 16 years and over -- (Estimate),
7849,B99083m4,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Not allocated: Workers 16 years and over -- (Margin of Error),
7850,B99083e5,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Worked from home: Workers 16 years and over -- (Estimate),
7851,B99083m5,ALLOCATION OF TIME OF DEPARTURE TO GO TO WORK: Did not work from home: Worked from home: Workers 16 years and over -- (Margin of Error),
7852,B99084e1,ALLOCATION OF TRAVEL TIME TO WORK: Total: Workers 16 years and over -- (Estimate),
7853,B99084m1,ALLOCATION OF TRAVEL TIME TO WORK: Total: Workers 16 years and over -- (Margin of Error),
7854,B99084e2,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Workers 16 years and over -- (Estimate),
7855,B99084m2,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Workers 16 years and over -- (Margin of Error),
7856,B99084e3,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Allocated: Workers 16 years and over -- (Estimate),
7857,B99084m3,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Allocated: Workers 16 years and over -- (Margin of Error),
7858,B99084e4,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Not allocated: Workers 16 years and over -- (Estimate),
7859,B99084m4,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Not allocated: Workers 16 years and over -- (Margin of Error),
7860,B99084e5,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Worked from home: Workers 16 years and over -- (Estimate),
7861,B99084m5,ALLOCATION OF TRAVEL TIME TO WORK: Did not work from home: Worked from home: Workers 16 years and over -- (Margin of Error),
7862,B99092e1,ALLOCATION OF RELATIONSHIP: Total: Population in households -- (Estimate),
7863,B99092m1,ALLOCATION OF RELATIONSHIP: Total: Population in households -- (Margin of Error),
7864,B99092e2,ALLOCATION OF RELATIONSHIP: Total: Allocated: Population in households -- (Estimate),
7865,B99092m2,ALLOCATION OF RELATIONSHIP: Total: Allocated: Population in households -- (Margin of Error),
7866,B99092e3,ALLOCATION OF RELATIONSHIP: Total: Not allocated: Population in households -- (Estimate),
7867,B99092m3,ALLOCATION OF RELATIONSHIP: Total: Not allocated: Population in households -- (Margin of Error),
7868,B99102e1,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Population 30 years and over -- (Estimate),
7869,B99102m1,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Population 30 years and over -- (Margin of Error),
7870,B99102e2,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Allocated: Population 30 years and over -- (Estimate),
7871,B99102m2,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Allocated: Population 30 years and over -- (Margin of Error),
7872,B99102e3,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Not allocated: Population 30 years and over -- (Estimate),
7873,B99102m3,ALLOCATION OF GRANDPARENTS LIVING WITH GRANDCHILDREN UNDER 18 YEARS: Total: Not allocated: Population 30 years and over -- (Margin of Error),
7874,B99103e1,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Grandparents living with own grandchildren under 18 years -- (Estimate),
7875,B99103m1,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Grandparents living with own grandchildren under 18 years -- (Margin of Error),
7876,B99103e2,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Allocated: Grandparents living with own grandchildren under 18 years -- (Estimate),
7877,B99103m2,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Allocated: Grandparents living with own grandchildren under 18 years -- (Margin of Error),
7878,B99103e3,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Not allocated: Grandparents living with own grandchildren under 18 years -- (Estimate),
7879,B99103m3,ALLOCATION OF GRANDPARENTS RESPONSIBLE FOR GRANDCHILDREN UNDER 18 YEARS: Total: Not allocated: Grandparents living with own grandchildren under 18 years -- (Margin of Error),
7880,B99104e1,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Total: Population 30 years and over -- (Estimate),
7881,B99104m1,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Total: Population 30 years and over -- (Margin of Error),
7882,B99104e2,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Population 30 years and over -- (Estimate),
7883,B99104m2,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Living with own grandchildren under 18 years: Population 30 years and over -- (Margin of Error),
7884,B99104e3,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Population 30 years and over -- (Estimate),
7885,B99104m3,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Population 30 years and over -- (Margin of Error),
7886,B99104e4,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Allocated: Population 30 years and over -- (Estimate),
7887,B99104m4,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Allocated: Population 30 years and over -- (Margin of Error),
7888,B99104e5,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Not allocated: Population 30 years and over -- (Estimate),
7889,B99104m5,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Not allocated: Population 30 years and over -- (Margin of Error),
7890,B99104e6,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Grandparent not responsible for own grandchildren under 18 years: Population 30 years and over -- (Estimate),
7891,B99104m6,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Grandparent not responsible for own grandchildren under 18 years: Population 30 years and over -- (Margin of Error),
7892,B99104e7,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Not living with own grandchildren under 18 years: Population 30 years and over -- (Estimate),
7893,B99104m7,ALLOCATION OF LENGTH OF TIME GRANDPARENT RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS FOR THE POPULATION 30 YEARS AND OVER: Grandparent responsible for own grandchildren under 18 years: Not living with own grandchildren under 18 years: Population 30 years and over -- (Margin of Error),
7894,B99121e1,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Population 15 years and over -- (Estimate),
7895,B99121m1,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Population 15 years and over -- (Margin of Error),
7896,B99121e2,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Allocated: Population 15 years and over -- (Estimate),
7897,B99121m2,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Allocated: Population 15 years and over -- (Margin of Error),
7898,B99121e3,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Not allocated: Population 15 years and over -- (Estimate),
7899,B99121m3,ALLOCATION OF MARITAL STATUS FOR THE POPULATION 15 YEARS AND OVER: Total: Not allocated: Population 15 years and over -- (Margin of Error),
7900,B99141e1,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Population 3 years and over -- (Estimate),
7901,B99141m1,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Population 3 years and over -- (Margin of Error),
7902,B99141e2,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Allocated: Population 3 years and over -- (Estimate),
7903,B99141m2,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Allocated: Population 3 years and over -- (Margin of Error),
7904,B99141e3,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Not allocated: Population 3 years and over -- (Estimate),
7905,B99141m3,ALLOCATION OF SCHOOL ENROLLMENT FOR THE POPULATION 3 YEARS AND OVER: Total: Not allocated: Population 3 years and over -- (Margin of Error),
7906,B99142e1,ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Total: Population 3 years and over enrolled in school -- (Estimate),
7907,B99142m1,ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Total: Population 3 years and over enrolled in school -- (Margin of Error),
7908,B99142e2,ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Total: Allocated: Population 3 years and over enrolled in school -- (Estimate),
7909,B99142m2,ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Total: Allocated: Population 3 years and over enrolled in school -- (Margin of Error),
7910,B99142e3,ALLOCATION OF GRADE ENROLLED FOR THE POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL: Total: Not allocated: Population 3 years and over enrolled in school -- (Estimate),
